2896	30	a-p	1
30	4294	p-a	1
4294	30	a-p	1
30	479	p-a	1
479	30	a-p	1
31	5305	p-a	1
5305	31	a-p	1
31	5481	p-a	1
5481	31	a-p	1
31	6704	p-a	1
6704	31	a-p	1
31	4094	p-a	1
4094	31	a-p	1
32	502	p-a	1
502	32	a-p	1
32	5684	p-a	1
5684	32	a-p	1
32	5443	p-a	1
5443	32	a-p	1
33	3818	p-a	1
3818	33	a-p	1
33	5428	p-a	1
5428	33	a-p	1
33	4777	p-a	1
4777	33	a-p	1
33	4463	p-a	1
4463	33	a-p	1
33	6760	p-a	1
6760	33	a-p	1
34	3305	p-a	1
3305	34	a-p	1
34	3230	p-a	1
3230	34	a-p	1
34	5493	p-a	1
5493	34	a-p	1
35	5230	p-a	1
5230	35	a-p	1
35	5513	p-a	1
5513	35	a-p	1
35	635	p-a	1
635	35	a-p	1
36	5462	p-a	1
5462	36	a-p	1
36	2849	p-a	1
2849	36	a-p	1
36	820	p-a	1
820	36	a-p	1
36	4839	p-a	1
4839	36	a-p	1
37	1220	p-a	1
1220	37	a-p	1
37	4364	p-a	1
4364	37	a-p	1
37	5535	p-a	1
5535	37	a-p	1
37	688	p-a	1
688	37	a-p	1
38	2794	p-a	1
2794	38	a-p	1
38	5502	p-a	1
5502	38	a-p	1
38	2589	p-a	1
2589	38	a-p	1
39	3426	p-a	1
3426	39	a-p	1
39	5320	p-a	1
5320	39	a-p	1
39	4963	p-a	1
4963	39	a-p	1
40	4447	p-a	1
4447	40	a-p	1
40	2228	p-a	1
2228	40	a-p	1
40	5259	p-a	1
5259	40	a-p	1
41	3118	p-a	1
3118	41	a-p	1
41	3784	p-a	1
3784	41	a-p	1
41	2727	p-a	1
2727	41	a-p	1
41	4169	p-a	1
4169	41	a-p	1
42	247	p-a	1
247	42	a-p	1
42	2836	p-a	1
2836	42	a-p	1
42	4751	p-a	1
4751	42	a-p	1
42	5459	p-a	1
5459	42	a-p	1
43	4978	p-a	1
4978	43	a-p	1
43	5734	p-a	1
5734	43	a-p	1
43	2740	p-a	1
2740	43	a-p	1
43	5305	p-a	1
5305	43	a-p	1
43	1971	p-a	1
1971	43	a-p	1
44	5407	p-a	1
5407	44	a-p	1
44	6707	p-a	1
6707	44	a-p	1
44	317	p-a	1
317	44	a-p	1
44	5572	p-a	1
5572	44	a-p	1
45	1092	p-a	1
1092	45	a-p	1
45	5689	p-a	1
5689	45	a-p	1
45	4012	p-a	1
4012	45	a-p	1
45	5467	p-a	1
5467	45	a-p	1
45	5468	p-a	1
5468	45	a-p	1
46	2794	p-a	1
2794	46	a-p	1
46	786	p-a	1
786	46	a-p	1
47	1248	p-a	1
1248	47	a-p	1
48	5563	p-a	1
5563	48	a-p	1
48	1946	p-a	1
1946	48	a-p	1
48	1757	p-a	1
1757	48	a-p	1
49	5553	p-a	1
5553	49	a-p	1
49	1986	p-a	1
1986	49	a-p	1
49	3094	p-a	1
3094	49	a-p	1
50	5549	p-a	1
5549	50	a-p	1
50	3648	p-a	1
3648	50	a-p	1
50	3297	p-a	1
3297	50	a-p	1
51	1637	p-a	1
1637	51	a-p	1
51	2336	p-a	1
2336	51	a-p	1
51	5526	p-a	1
5526	51	a-p	1
51	3503	p-a	1
3503	51	a-p	1
52	1600	p-a	1
1600	52	a-p	1
52	4750	p-a	1
4750	52	a-p	1
52	2273	p-a	1
2273	52	a-p	1
52	1488	p-a	1
1488	52	a-p	1
52	5647	p-a	1
5647	52	a-p	1
53	4968	p-a	1
4968	53	a-p	1
53	996	p-a	1
996	53	a-p	1
54	5267	p-a	1
5267	54	a-p	1
54	4747	p-a	1
4747	54	a-p	1
54	859	p-a	1
859	54	a-p	1
54	5452	p-a	1
5452	54	a-p	1
54	5583	p-a	1
5583	54	a-p	1
55	3497	p-a	1
3497	55	a-p	1
55	1332	p-a	1
1332	55	a-p	1
55	4450	p-a	1
4450	55	a-p	1
55	3234	p-a	1
3234	55	a-p	1
56	1875	p-a	1
1875	56	a-p	1
56	5414	p-a	1
5414	56	a-p	1
57	689	p-a	1
689	57	a-p	1
57	6678	p-a	1
6678	57	a-p	1
58	2273	p-a	1
2273	58	a-p	1
58	5991	p-a	1
5991	58	a-p	1
58	5559	p-a	1
5559	58	a-p	1
59	5301	p-a	1
5301	59	a-p	1
59	5357	p-a	1
5357	59	a-p	1
60	2703	p-a	1
2703	60	a-p	1
60	4759	p-a	1
4759	60	a-p	1
60	888	p-a	1
888	60	a-p	1
60	5837	p-a	1
5837	60	a-p	1
61	3081	p-a	1
3081	61	a-p	1
61	587	p-a	1
587	61	a-p	1
62	3602	p-a	1
3602	62	a-p	1
62	5556	p-a	1
5556	62	a-p	1
62	2034	p-a	1
2034	62	a-p	1
63	2748	p-a	1
2748	63	a-p	1
63	2108	p-a	1
2108	63	a-p	1
63	3626	p-a	1
3626	63	a-p	1
63	91	p-a	1
91	63	a-p	1
63	1852	p-a	1
1852	63	a-p	1
63	2975	p-a	1
2975	63	a-p	1
64	4654	p-a	1
4654	64	a-p	1
64	4077	p-a	1
4077	64	a-p	1
64	178	p-a	1
178	64	a-p	1
65	2616	p-a	1
2616	65	a-p	1
65	4456	p-a	1
4456	65	a-p	1
65	4042	p-a	1
4042	65	a-p	1
66	2273	p-a	1
2273	66	a-p	1
66	5576	p-a	1
5576	66	a-p	1
66	3792	p-a	1
3792	66	a-p	1
66	1522	p-a	1
1522	66	a-p	1
66	1467	p-a	1
1467	66	a-p	1
66	933	p-a	1
933	66	a-p	1
67	997	p-a	1
997	67	a-p	1
67	5697	p-a	1
5697	67	a-p	1
67	5501	p-a	1
5501	67	a-p	1
67	259	p-a	1
259	67	a-p	1
67	2613	p-a	1
2613	67	a-p	1
68	4180	p-a	1
4180	68	a-p	1
68	3536	p-a	1
3536	68	a-p	1
68	1389	p-a	1
1389	68	a-p	1
69	1303	p-a	1
1303	69	a-p	1
69	5516	p-a	1
5516	69	a-p	1
70	3463	p-a	1
3463	70	a-p	1
70	2262	p-a	1
2262	70	a-p	1
70	5199	p-a	1
5199	70	a-p	1
70	824	p-a	1
824	70	a-p	1
71	5201	p-a	1
5201	71	a-p	1
71	5238	p-a	1
5238	71	a-p	1
71	6760	p-a	1
6760	71	a-p	1
72	5207	p-a	1
5207	72	a-p	1
72	213	p-a	1
213	72	a-p	1
73	3483	p-a	1
3483	73	a-p	1
73	4573	p-a	1
4573	73	a-p	1
73	3291	p-a	1
3291	73	a-p	1
73	5561	p-a	1
5561	73	a-p	1
74	5471	p-a	1
5471	74	a-p	1
74	4751	p-a	1
4751	74	a-p	1
74	247	p-a	1
247	74	a-p	1
75	5459	p-a	1
5459	75	a-p	1
75	5170	p-a	1
5170	75	a-p	1
75	5475	p-a	1
5475	75	a-p	1
75	5500	p-a	1
5500	75	a-p	1
76	3728	p-a	1
3728	76	a-p	1
76	6812	p-a	1
6812	76	a-p	1
76	2273	p-a	1
2273	76	a-p	1
76	5196	p-a	1
5196	76	a-p	1
76	4944	p-a	1
4944	76	a-p	1
77	5662	p-a	1
5662	77	a-p	1
77	5521	p-a	1
5521	77	a-p	1
77	5648	p-a	1
5648	77	a-p	1
78	2139	p-a	1
2139	78	a-p	1
78	5487	p-a	1
5487	78	a-p	1
79	374	p-a	1
374	79	a-p	1
79	6198	p-a	1
6198	79	a-p	1
80	2610	p-a	1
2610	80	a-p	1
80	5543	p-a	1
5543	80	a-p	1
80	3305	p-a	1
3305	80	a-p	1
80	5845	p-a	1
5845	80	a-p	1
81	511	p-a	1
511	81	a-p	1
81	5187	p-a	1
5187	81	a-p	1
81	5240	p-a	1
5240	81	a-p	1
82	6597	p-a	1
6597	82	a-p	1
82	3963	p-a	1
3963	82	a-p	1
82	5632	p-a	1
5632	82	a-p	1
83	5993	p-a	1
5993	83	a-p	1
83	6551	p-a	1
6551	83	a-p	1
83	7034	p-a	1
7034	83	a-p	1
83	5533	p-a	1
5533	83	a-p	1
84	317	p-a	1
317	84	a-p	1
84	6536	p-a	1
6536	84	a-p	1
84	5214	p-a	1
5214	84	a-p	1
84	6707	p-a	1
6707	84	a-p	1
85	5196	p-a	1
5196	85	a-p	1
85	5193	p-a	1
5193	85	a-p	1
85	5690	p-a	1
5690	85	a-p	1
85	6556	p-a	1
6556	85	a-p	1
86	3244	p-a	1
3244	86	a-p	1
86	4361	p-a	1
4361	86	a-p	1
86	4422	p-a	1
4422	86	a-p	1
86	1434	p-a	1
1434	86	a-p	1
87	4362	p-a	1
4362	87	a-p	1
87	5552	p-a	1
5552	87	a-p	1
87	2669	p-a	1
2669	87	a-p	1
87	3493	p-a	1
3493	87	a-p	1
88	1139	p-a	1
1139	88	a-p	1
88	6201	p-a	1
6201	88	a-p	1
89	820	p-a	1
820	89	a-p	1
89	6647	p-a	1
6647	89	a-p	1
89	5571	p-a	1
5571	89	a-p	1
90	5945	p-a	1
5945	90	a-p	1
90	5673	p-a	1
5673	90	a-p	1
90	6670	p-a	1
6670	90	a-p	1
91	5508	p-a	1
5508	91	a-p	1
91	5179	p-a	1
5179	91	a-p	1
91	6681	p-a	1
6681	91	a-p	1
92	3211	p-a	1
3211	92	a-p	1
92	5596	p-a	1
5596	92	a-p	1
92	5856	p-a	1
5856	92	a-p	1
93	5500	p-a	1
5500	93	a-p	1
93	5483	p-a	1
5483	93	a-p	1
93	247	p-a	1
247	93	a-p	1
93	5532	p-a	1
5532	93	a-p	1
93	4758	p-a	1
4758	93	a-p	1
94	6597	p-a	1
6597	94	a-p	1
94	4386	p-a	1
4386	94	a-p	1
95	1238	p-a	1
1238	95	a-p	1
95	3818	p-a	1
3818	95	a-p	1
95	1556	p-a	1
1556	95	a-p	1
95	5558	p-a	1
5558	95	a-p	1
95	6760	p-a	1
6760	95	a-p	1
96	5505	p-a	1
5505	96	a-p	1
96	1338	p-a	1
1338	96	a-p	1
96	4236	p-a	1
4236	96	a-p	1
97	5263	p-a	1
5263	97	a-p	1
97	6663	p-a	1
6663	97	a-p	1
97	4372	p-a	1
4372	97	a-p	1
97	1971	p-a	1
1971	97	a-p	1
97	2026	p-a	1
2026	97	a-p	1
97	5297	p-a	1
5297	97	a-p	1
97	5435	p-a	1
5435	97	a-p	1
98	5527	p-a	1
5527	98	a-p	1
98	1060	p-a	1
1060	98	a-p	1
99	5492	p-a	1
5492	99	a-p	1
99	2756	p-a	1
2756	99	a-p	1
99	199	p-a	1
199	99	a-p	1
100	1632	p-a	1
1632	100	a-p	1
100	5318	p-a	1
5318	100	a-p	1
100	3579	p-a	1
3579	100	a-p	1
100	5478	p-a	1
5478	100	a-p	1
100	2905	p-a	1
2905	100	a-p	1
101	5480	p-a	1
5480	101	a-p	1
101	4838	p-a	1
4838	101	a-p	1
102	3019	p-a	1
3019	102	a-p	1
102	2861	p-a	1
2861	102	a-p	1
103	3960	p-a	1
3960	103	a-p	1
103	3702	p-a	1
3702	103	a-p	1
104	3399	p-a	1
3399	104	a-p	1
104	5560	p-a	1
5560	104	a-p	1
104	927	p-a	1
927	104	a-p	1
105	3413	p-a	1
3413	105	a-p	1
105	3502	p-a	1
3502	105	a-p	1
105	3286	p-a	1
3286	105	a-p	1
106	5509	p-a	1
5509	106	a-p	1
106	5557	p-a	1
5557	106	a-p	1
106	4192	p-a	1
4192	106	a-p	1
106	3515	p-a	1
3515	106	a-p	1
106	267	p-a	1
267	106	a-p	1
106	5529	p-a	1
5529	106	a-p	1
107	4411	p-a	1
4411	107	a-p	1
107	813	p-a	1
813	107	a-p	1
107	5562	p-a	1
5562	107	a-p	1
107	3044	p-a	1
3044	107	a-p	1
107	5566	p-a	1
5566	107	a-p	1
108	13	p-a	1
13	108	a-p	1
108	5482	p-a	1
5482	108	a-p	1
109	4065	p-a	1
4065	109	a-p	1
110	5260	p-a	1
5260	110	a-p	1
110	5222	p-a	1
5222	110	a-p	1
110	633	p-a	1
633	110	a-p	1
110	5879	p-a	1
5879	110	a-p	1
110	719	p-a	1
719	110	a-p	1
110	5270	p-a	1
5270	110	a-p	1
111	4332	p-a	1
4332	111	a-p	1
111	2386	p-a	1
2386	111	a-p	1
111	368	p-a	1
368	111	a-p	1
112	3867	p-a	1
3867	112	a-p	1
112	5477	p-a	1
5477	112	a-p	1
113	5479	p-a	1
5479	113	a-p	1
113	3865	p-a	1
3865	113	a-p	1
113	2291	p-a	1
2291	113	a-p	1
113	3951	p-a	1
3951	113	a-p	1
114	5500	p-a	1
5500	114	a-p	1
114	5504	p-a	1
5504	114	a-p	1
114	4758	p-a	1
4758	114	a-p	1
114	4135	p-a	1
4135	114	a-p	1
114	247	p-a	1
247	114	a-p	1
114	5494	p-a	1
5494	114	a-p	1
114	5520	p-a	1
5520	114	a-p	1
114	6370	p-a	1
6370	114	a-p	1
114	5719	p-a	1
5719	114	a-p	1
114	5525	p-a	1
5525	114	a-p	1
114	3200	p-a	1
3200	114	a-p	1
115	5416	p-a	1
5416	115	a-p	1
115	1289	p-a	1
1289	115	a-p	1
115	3514	p-a	1
3514	115	a-p	1
115	1664	p-a	1
1664	115	a-p	1
115	2836	p-a	1
2836	115	a-p	1
115	5547	p-a	1
5547	115	a-p	1
115	1650	p-a	1
1650	115	a-p	1
116	3718	p-a	1
3718	116	a-p	1
116	3502	p-a	1
3502	116	a-p	1
116	2456	p-a	1
2456	116	a-p	1
116	4852	p-a	1
4852	116	a-p	1
116	4327	p-a	1
4327	116	a-p	1
117	3557	p-a	1
3557	117	a-p	1
117	5523	p-a	1
5523	117	a-p	1
117	718	p-a	1
718	117	a-p	1
117	526	p-a	1
526	117	a-p	1
118	3184	p-a	1
3184	118	a-p	1
118	3664	p-a	1
3664	118	a-p	1
118	6164	p-a	1
6164	118	a-p	1
118	4774	p-a	1
4774	118	a-p	1
118	3848	p-a	1
3848	118	a-p	1
118	1644	p-a	1
1644	118	a-p	1
119	1582	p-a	1
1582	119	a-p	1
120	739	p-a	1
739	120	a-p	1
120	5351	p-a	1
5351	120	a-p	1
120	5564	p-a	1
5564	120	a-p	1
121	4838	p-a	1
4838	121	a-p	1
121	5480	p-a	1
5480	121	a-p	1
122	4782	p-a	1
4782	122	a-p	1
122	1971	p-a	1
1971	122	a-p	1
123	5507	p-a	1
5507	123	a-p	1
123	1046	p-a	1
1046	123	a-p	1
123	3205	p-a	1
3205	123	a-p	1
123	5555	p-a	1
5555	123	a-p	1
124	5958	p-a	1
5958	124	a-p	1
124	2841	p-a	1
2841	124	a-p	1
124	5495	p-a	1
5495	124	a-p	1
124	2033	p-a	1
2033	124	a-p	1
124	5490	p-a	1
5490	124	a-p	1
124	5531	p-a	1
5531	124	a-p	1
125	893	p-a	1
893	125	a-p	1
125	5271	p-a	1
5271	125	a-p	1
125	1576	p-a	1
1576	125	a-p	1
125	4538	p-a	1
4538	125	a-p	1
125	5692	p-a	1
5692	125	a-p	1
126	13	p-a	1
13	126	a-p	1
126	5482	p-a	1
5482	126	a-p	1
126	5518	p-a	1
5518	126	a-p	1
127	5539	p-a	1
5539	127	a-p	1
127	3437	p-a	1
3437	127	a-p	1
127	5522	p-a	1
5522	127	a-p	1
127	2171	p-a	1
2171	127	a-p	1
128	1237	p-a	1
1237	128	a-p	1
128	643	p-a	1
643	128	a-p	1
128	3459	p-a	1
3459	128	a-p	1
128	3677	p-a	1
3677	128	a-p	1
129	2832	p-a	1
2832	129	a-p	1
129	921	p-a	1
921	129	a-p	1
129	1743	p-a	1
1743	129	a-p	1
129	4207	p-a	1
4207	129	a-p	1
129	3478	p-a	1
3478	129	a-p	1
130	114	p-a	1
114	130	a-p	1
130	1083	p-a	1
1083	130	a-p	1
130	2379	p-a	1
2379	130	a-p	1
130	163	p-a	1
163	130	a-p	1
131	1557	p-a	1
1557	131	a-p	1
132	3907	p-a	1
3907	132	a-p	1
132	1994	p-a	1
1994	132	a-p	1
133	3699	p-a	1
3699	133	a-p	1
133	3778	p-a	1
3778	133	a-p	1
133	143	p-a	1
143	133	a-p	1
133	22	p-a	1
22	133	a-p	1
133	3780	p-a	1
3780	133	a-p	1
133	4377	p-a	1
4377	133	a-p	1
134	3161	p-a	1
3161	134	a-p	1
134	1513	p-a	1
1513	134	a-p	1
135	580	p-a	1
580	135	a-p	1
135	5914	p-a	1
5914	135	a-p	1
135	3861	p-a	1
3861	135	a-p	1
135	3826	p-a	1
3826	135	a-p	1
136	6056	p-a	1
6056	136	a-p	1
136	400	p-a	1
400	136	a-p	1
136	5760	p-a	1
5760	136	a-p	1
137	1601	p-a	1
1601	137	a-p	1
137	1267	p-a	1
1267	137	a-p	1
138	724	p-a	1
724	138	a-p	1
138	4417	p-a	1
4417	138	a-p	1
138	5774	p-a	1
5774	138	a-p	1
139	887	p-a	1
887	139	a-p	1
139	1598	p-a	1
1598	139	a-p	1
139	1947	p-a	1
1947	139	a-p	1
139	455	p-a	1
455	139	a-p	1
139	1819	p-a	1
1819	139	a-p	1
140	4816	p-a	1
4816	140	a-p	1
140	6598	p-a	1
6598	140	a-p	1
140	6578	p-a	1
6578	140	a-p	1
140	693	p-a	1
693	140	a-p	1
141	1733	p-a	1
1733	141	a-p	1
141	4424	p-a	1
4424	141	a-p	1
141	3053	p-a	1
3053	141	a-p	1
142	3465	p-a	1
3465	142	a-p	1
142	4956	p-a	1
4956	142	a-p	1
142	1161	p-a	1
1161	142	a-p	1
143	163	p-a	1
163	143	a-p	1
143	2685	p-a	1
2685	143	a-p	1
143	2379	p-a	1
2379	143	a-p	1
144	6094	p-a	1
6094	144	a-p	1
145	6041	p-a	1
6041	145	a-p	1
145	5334	p-a	1
5334	145	a-p	1
145	5874	p-a	1
5874	145	a-p	1
146	2661	p-a	1
2661	146	a-p	1
146	2994	p-a	1
2994	146	a-p	1
146	2246	p-a	1
2246	146	a-p	1
147	3783	p-a	1
3783	147	a-p	1
147	2848	p-a	1
2848	147	a-p	1
148	1059	p-a	1
1059	148	a-p	1
148	1206	p-a	1
1206	148	a-p	1
148	4956	p-a	1
4956	148	a-p	1
149	343	p-a	1
343	149	a-p	1
149	5949	p-a	1
5949	149	a-p	1
149	3173	p-a	1
3173	149	a-p	1
149	3611	p-a	1
3611	149	a-p	1
150	2458	p-a	1
2458	150	a-p	1
150	298	p-a	1
298	150	a-p	1
150	6022	p-a	1
6022	150	a-p	1
151	349	p-a	1
349	151	a-p	1
151	6150	p-a	1
6150	151	a-p	1
152	6586	p-a	1
6586	152	a-p	1
152	1584	p-a	1
1584	152	a-p	1
152	5898	p-a	1
5898	152	a-p	1
152	2362	p-a	1
2362	152	a-p	1
152	3342	p-a	1
3342	152	a-p	1
153	3454	p-a	1
3454	153	a-p	1
153	2343	p-a	1
2343	153	a-p	1
153	4955	p-a	1
4955	153	a-p	1
154	5334	p-a	1
5334	154	a-p	1
154	3440	p-a	1
3440	154	a-p	1
154	6041	p-a	1
6041	154	a-p	1
155	3815	p-a	1
3815	155	a-p	1
155	3041	p-a	1
3041	155	a-p	1
155	6666	p-a	1
6666	155	a-p	1
156	86	p-a	1
86	156	a-p	1
156	6732	p-a	1
6732	156	a-p	1
156	3357	p-a	1
3357	156	a-p	1
156	444	p-a	1
444	156	a-p	1
157	2632	p-a	1
2632	157	a-p	1
157	2997	p-a	1
2997	157	a-p	1
158	2284	p-a	1
2284	158	a-p	1
158	2894	p-a	1
2894	158	a-p	1
158	6022	p-a	1
6022	158	a-p	1
159	2634	p-a	1
2634	159	a-p	1
159	1383	p-a	1
1383	159	a-p	1
160	3583	p-a	1
3583	160	a-p	1
160	301	p-a	1
301	160	a-p	1
160	4425	p-a	1
4425	160	a-p	1
161	2197	p-a	1
2197	161	a-p	1
161	1455	p-a	1
1455	161	a-p	1
161	6714	p-a	1
6714	161	a-p	1
162	6022	p-a	1
6022	162	a-p	1
162	4881	p-a	1
4881	162	a-p	1
162	5897	p-a	1
5897	162	a-p	1
162	6186	p-a	1
6186	162	a-p	1
163	1222	p-a	1
1222	163	a-p	1
164	3501	p-a	1
3501	164	a-p	1
164	80	p-a	1
80	164	a-p	1
164	189	p-a	1
189	164	a-p	1
164	3404	p-a	1
3404	164	a-p	1
164	188	p-a	1
188	164	a-p	1
165	5880	p-a	1
5880	165	a-p	1
165	2077	p-a	1
2077	165	a-p	1
165	3039	p-a	1
3039	165	a-p	1
166	497	p-a	1
497	166	a-p	1
166	608	p-a	1
608	166	a-p	1
166	266	p-a	1
266	166	a-p	1
166	523	p-a	1
523	166	a-p	1
167	2217	p-a	1
2217	167	a-p	1
167	4863	p-a	1
4863	167	a-p	1
167	4956	p-a	1
4956	167	a-p	1
168	3229	p-a	1
3229	168	a-p	1
168	3378	p-a	1
3378	168	a-p	1
168	222	p-a	1
222	168	a-p	1
169	3742	p-a	1
3742	169	a-p	1
169	1598	p-a	1
1598	169	a-p	1
169	887	p-a	1
887	169	a-p	1
169	1819	p-a	1
1819	169	a-p	1
170	1341	p-a	1
1341	170	a-p	1
170	2713	p-a	1
2713	170	a-p	1
170	2455	p-a	1
2455	170	a-p	1
171	2835	p-a	1
2835	171	a-p	1
171	821	p-a	1
821	171	a-p	1
171	377	p-a	1
377	171	a-p	1
171	208	p-a	1
208	171	a-p	1
171	1536	p-a	1
1536	171	a-p	1
172	6682	p-a	1
6682	172	a-p	1
172	3272	p-a	1
3272	172	a-p	1
172	2455	p-a	1
2455	172	a-p	1
173	4417	p-a	1
4417	173	a-p	1
173	5774	p-a	1
5774	173	a-p	1
173	3511	p-a	1
3511	173	a-p	1
174	3831	p-a	1
3831	174	a-p	1
174	6631	p-a	1
6631	174	a-p	1
174	2546	p-a	1
2546	174	a-p	1
174	3623	p-a	1
3623	174	a-p	1
175	4653	p-a	1
4653	175	a-p	1
175	3966	p-a	1
3966	175	a-p	1
175	1986	p-a	1
1986	175	a-p	1
175	2388	p-a	1
2388	175	a-p	1
175	3094	p-a	1
3094	175	a-p	1
176	4150	p-a	1
4150	176	a-p	1
176	2565	p-a	1
2565	176	a-p	1
176	4151	p-a	1
4151	176	a-p	1
177	2199	p-a	1
2199	177	a-p	1
177	2550	p-a	1
2550	177	a-p	1
177	4562	p-a	1
4562	177	a-p	1
177	3740	p-a	1
3740	177	a-p	1
177	4186	p-a	1
4186	177	a-p	1
178	146	p-a	1
146	178	a-p	1
178	5196	p-a	1
5196	178	a-p	1
178	230	p-a	1
230	178	a-p	1
178	1735	p-a	1
1735	178	a-p	1
178	1303	p-a	1
1303	178	a-p	1
179	3503	p-a	1
3503	179	a-p	1
179	6782	p-a	1
6782	179	a-p	1
179	1757	p-a	1
1757	179	a-p	1
179	3924	p-a	1
3924	179	a-p	1
180	374	p-a	1
374	180	a-p	1
180	1662	p-a	1
1662	180	a-p	1
180	4181	p-a	1
4181	180	a-p	1
181	2902	p-a	1
2902	181	a-p	1
181	2388	p-a	1
2388	181	a-p	1
181	4352	p-a	1
4352	181	a-p	1
181	2273	p-a	1
2273	181	a-p	1
182	4145	p-a	1
4145	182	a-p	1
182	4960	p-a	1
4960	182	a-p	1
183	3535	p-a	1
3535	183	a-p	1
183	2022	p-a	1
2022	183	a-p	1
183	2291	p-a	1
2291	183	a-p	1
184	6	p-a	1
6	184	a-p	1
184	3848	p-a	1
3848	184	a-p	1
184	3184	p-a	1
3184	184	a-p	1
185	5245	p-a	1
5245	185	a-p	1
185	711	p-a	1
711	185	a-p	1
185	2804	p-a	1
2804	185	a-p	1
185	2354	p-a	1
2354	185	a-p	1
186	4149	p-a	1
4149	186	a-p	1
186	571	p-a	1
571	186	a-p	1
187	2849	p-a	1
2849	187	a-p	1
187	820	p-a	1
820	187	a-p	1
187	988	p-a	1
988	187	a-p	1
187	5842	p-a	1
5842	187	a-p	1
188	4173	p-a	1
4173	188	a-p	1
188	5481	p-a	1
5481	188	a-p	1
188	5196	p-a	1
5196	188	a-p	1
