92	5	u-b	1
5	101	b-u	1
101	5	u-b	1
5	132	b-u	1
132	5	u-b	1
5	137	b-u	1
137	5	u-b	1
5	190	b-u	1
190	5	u-b	1
5	218	b-u	1
218	5	u-b	1
5	222	b-u	1
222	5	u-b	1
5	225	b-u	1
225	5	u-b	1
5	240	b-u	1
240	5	u-b	1
5	308	b-u	1
308	5	u-b	1
5	311	b-u	1
311	5	u-b	1
5	332	b-u	1
332	5	u-b	1
5	337	b-u	1
337	5	u-b	1
5	356	b-u	1
356	5	u-b	1
5	362	b-u	1
362	5	u-b	1
5	378	b-u	1
378	5	u-b	1
5	391	b-u	1
391	5	u-b	1
5	400	b-u	1
400	5	u-b	1
5	410	b-u	1
410	5	u-b	1
5	443	b-u	1
443	5	u-b	1
5	488	b-u	1
488	5	u-b	1
5	499	b-u	1
499	5	u-b	1
5	511	b-u	1
511	5	u-b	1
5	516	b-u	1
516	5	u-b	1
5	522	b-u	1
522	5	u-b	1
5	525	b-u	1
525	5	u-b	1
5	546	b-u	1
546	5	u-b	1
5	552	b-u	1
552	5	u-b	1
5	566	b-u	1
566	5	u-b	1
5	636	b-u	1
636	5	u-b	1
5	650	b-u	1
650	5	u-b	1
5	766	b-u	1
766	5	u-b	1
5	898	b-u	1
898	5	u-b	1
5	929	b-u	1
929	5	u-b	1
5	945	b-u	1
945	5	u-b	1
5	969	b-u	1
969	5	u-b	1
5	986	b-u	1
986	5	u-b	1
5	997	b-u	1
997	5	u-b	1
5	1077	b-u	1
1077	5	u-b	1
5	1084	b-u	2
1084	5	u-b	2
5	1125	b-u	1
1125	5	u-b	1
5	1152	b-u	1
1152	5	u-b	1
5	1156	b-u	1
1156	5	u-b	1
5	1160	b-u	1
1160	5	u-b	1
5	1209	b-u	1
1209	5	u-b	1
5	1224	b-u	1
1224	5	u-b	1
5	1242	b-u	1
1242	5	u-b	1
5	1248	b-u	1
1248	5	u-b	1
6	6	b-u	2
6	6	u-b	2
6	15	b-u	1
15	6	u-b	1
6	53	b-u	6
53	6	u-b	6
6	66	b-u	1
66	6	u-b	1
6	84	b-u	1
84	6	u-b	1
6	100	b-u	1
100	6	u-b	1
6	128	b-u	1
128	6	u-b	1
6	141	b-u	1
141	6	u-b	1
6	155	b-u	1
155	6	u-b	1
6	171	b-u	3
171	6	u-b	3
6	186	b-u	1
186	6	u-b	1
6	217	b-u	1
217	6	u-b	1
6	259	b-u	3
259	6	u-b	3
6	340	b-u	1
340	6	u-b	1
6	472	b-u	1
472	6	u-b	1
6	495	b-u	1
495	6	u-b	1
6	539	b-u	1
539	6	u-b	1
6	609	b-u	1
609	6	u-b	1
6	629	b-u	1
629	6	u-b	1
6	639	b-u	1
639	6	u-b	1
6	664	b-u	1
664	6	u-b	1
6	751	b-u	1
751	6	u-b	1
6	817	b-u	1
817	6	u-b	1
6	1018	b-u	1
1018	6	u-b	1
6	1028	b-u	1
1028	6	u-b	1
6	1061	b-u	2
1061	6	u-b	2
6	1276	b-u	1
1276	6	u-b	1
7	7	b-u	1
7	7	u-b	1
7	50	b-u	1
50	7	u-b	1
7	97	b-u	1
97	7	u-b	1
7	323	b-u	1
323	7	u-b	1
7	484	b-u	1
484	7	u-b	1
7	637	b-u	1
637	7	u-b	1
7	654	b-u	1
654	7	u-b	1
7	736	b-u	1
736	7	u-b	1
7	743	b-u	1
743	7	u-b	1
7	758	b-u	1
758	7	u-b	1
7	799	b-u	1
799	7	u-b	1
7	803	b-u	1
803	7	u-b	1
7	886	b-u	1
886	7	u-b	1
7	913	b-u	1
913	7	u-b	1
7	1162	b-u	1
1162	7	u-b	1
7	1259	b-u	1
1259	7	u-b	1
8	8	b-u	2
8	8	u-b	2
8	110	b-u	1
110	8	u-b	1
8	163	b-u	1
163	8	u-b	1
8	450	b-u	1
450	8	u-b	1
8	471	b-u	1
471	8	u-b	1
8	510	b-u	1
510	8	u-b	1
8	569	b-u	1
569	8	u-b	1
8	759	b-u	1
759	8	u-b	1
8	817	b-u	1
817	8	u-b	1
8	901	b-u	1
901	8	u-b	1
8	1146	b-u	1
1146	8	u-b	1
8	1186	b-u	1
1186	8	u-b	1
9	9	b-u	1
9	9	u-b	1
9	36	b-u	1
36	9	u-b	1
9	55	b-u	1
55	9	u-b	1
9	96	b-u	2
96	9	u-b	2
9	211	b-u	1
211	9	u-b	1
9	358	b-u	1
358	9	u-b	1
9	377	b-u	1
377	9	u-b	1
9	424	b-u	1
424	9	u-b	1
9	461	b-u	1
461	9	u-b	1
9	770	b-u	1
770	9	u-b	1
9	831	b-u	2
831	9	u-b	2
9	916	b-u	1
916	9	u-b	1
9	1067	b-u	1
1067	9	u-b	1
9	1130	b-u	1
1130	9	u-b	1
9	1266	b-u	1
1266	9	u-b	1
10	10	b-u	2
10	10	u-b	2
10	33	b-u	2
33	10	u-b	2
10	91	b-u	3
91	10	u-b	3
10	123	b-u	1
123	10	u-b	1
10	208	b-u	1
208	10	u-b	1
10	218	b-u	2
218	10	u-b	2
10	282	b-u	1
282	10	u-b	1
10	380	b-u	1
380	10	u-b	1
10	387	b-u	1
387	10	u-b	1
10	407	b-u	1
407	10	u-b	1
10	415	b-u	1
415	10	u-b	1
10	437	b-u	1
437	10	u-b	1
10	448	b-u	2
448	10	u-b	2
10	482	b-u	1
482	10	u-b	1
10	487	b-u	1
487	10	u-b	1
10	519	b-u	1
519	10	u-b	1
10	537	b-u	1
537	10	u-b	1
10	557	b-u	1
557	10	u-b	1
10	662	b-u	1
662	10	u-b	1
10	754	b-u	1
754	10	u-b	1
10	779	b-u	1
779	10	u-b	1
10	965	b-u	1
965	10	u-b	1
10	967	b-u	1
967	10	u-b	1
10	973	b-u	2
973	10	u-b	2
10	1020	b-u	1
1020	10	u-b	1
10	1052	b-u	1
1052	10	u-b	1
10	1059	b-u	1
1059	10	u-b	1
10	1159	b-u	1
1159	10	u-b	1
11	11	b-u	1
11	11	u-b	1
11	25	b-u	1
25	11	u-b	1
11	45	b-u	1
45	11	u-b	1
11	113	b-u	1
113	11	u-b	1
11	209	b-u	1
209	11	u-b	1
11	254	b-u	1
254	11	u-b	1
11	258	b-u	1
258	11	u-b	1
11	284	b-u	1
284	11	u-b	1
11	296	b-u	1
296	11	u-b	1
11	347	b-u	1
347	11	u-b	1
11	381	b-u	1
381	11	u-b	1
11	403	b-u	1
403	11	u-b	1
11	421	b-u	1
421	11	u-b	1
11	489	b-u	1
489	11	u-b	1
11	587	b-u	1
587	11	u-b	1
11	677	b-u	1
677	11	u-b	1
11	784	b-u	1
784	11	u-b	1
11	1198	b-u	1
1198	11	u-b	1
11	1229	b-u	1
1229	11	u-b	1
11	1275	b-u	1
1275	11	u-b	1
12	12	b-u	1
12	12	u-b	1
12	39	b-u	1
39	12	u-b	1
12	799	b-u	1
799	12	u-b	1
13	5	b-u	1
5	13	u-b	1
13	13	b-u	1
13	13	u-b	1
13	177	b-u	1
177	13	u-b	1
13	178	b-u	1
178	13	u-b	1
13	293	b-u	1
293	13	u-b	1
13	785	b-u	1
785	13	u-b	1
13	1191	b-u	1
1191	13	u-b	1
14	3	b-u	1
3	14	u-b	1
14	14	b-u	1
14	14	u-b	1
14	30	b-u	1
30	14	u-b	1
14	37	b-u	1
37	14	u-b	1
14	38	b-u	1
38	14	u-b	1
14	44	b-u	1
44	14	u-b	1
14	50	b-u	1
50	14	u-b	1
14	53	b-u	1
53	14	u-b	1
14	65	b-u	1
65	14	u-b	1
14	93	b-u	1
93	14	u-b	1
14	97	b-u	1
97	14	u-b	1
14	100	b-u	1
100	14	u-b	1
14	126	b-u	1
126	14	u-b	1
14	133	b-u	1
133	14	u-b	1
14	145	b-u	1
145	14	u-b	1
14	155	b-u	1
155	14	u-b	1
14	158	b-u	1
158	14	u-b	1
14	164	b-u	1
164	14	u-b	1
14	171	b-u	1
171	14	u-b	1
14	172	b-u	1
172	14	u-b	1
14	185	b-u	1
185	14	u-b	1
14	186	b-u	1
186	14	u-b	1
14	189	b-u	1
189	14	u-b	1
14	192	b-u	2
192	14	u-b	2
14	212	b-u	1
212	14	u-b	1
14	227	b-u	1
227	14	u-b	1
14	248	b-u	1
248	14	u-b	1
14	286	b-u	1
286	14	u-b	1
14	299	b-u	1
299	14	u-b	1
14	300	b-u	1
300	14	u-b	1
14	310	b-u	1
310	14	u-b	1
14	315	b-u	2
315	14	u-b	2
14	317	b-u	1
317	14	u-b	1
14	342	b-u	1
342	14	u-b	1
14	348	b-u	1
348	14	u-b	1
14	353	b-u	1
353	14	u-b	1
14	355	b-u	1
355	14	u-b	1
14	453	b-u	1
453	14	u-b	1
14	456	b-u	1
456	14	u-b	1
14	502	b-u	1
502	14	u-b	1
14	506	b-u	1
506	14	u-b	1
14	510	b-u	1
510	14	u-b	1
14	514	b-u	1
514	14	u-b	1
14	535	b-u	1
535	14	u-b	1
14	539	b-u	1
539	14	u-b	1
14	586	b-u	1
586	14	u-b	1
14	597	b-u	1
597	14	u-b	1
14	608	b-u	2
608	14	u-b	2
14	609	b-u	1
609	14	u-b	1
14	612	b-u	2
612	14	u-b	2
14	613	b-u	1
613	14	u-b	1
14	654	b-u	1
654	14	u-b	1
14	674	b-u	1
674	14	u-b	1
14	676	b-u	1
676	14	u-b	1
14	679	b-u	1
679	14	u-b	1
14	685	b-u	2
685	14	u-b	2
14	690	b-u	1
690	14	u-b	1
14	723	b-u	1
723	14	u-b	1
14	764	b-u	2
764	14	u-b	2
14	776	b-u	1
776	14	u-b	1
14	794	b-u	1
794	14	u-b	1
14	797	b-u	1
797	14	u-b	1
14	803	b-u	1
803	14	u-b	1
14	815	b-u	1
815	14	u-b	1
14	862	b-u	1
862	14	u-b	1
14	891	b-u	1
891	14	u-b	1
14	892	b-u	2
892	14	u-b	2
14	915	b-u	2
915	14	u-b	2
14	938	b-u	1
938	14	u-b	1
14	942	b-u	1
942	14	u-b	1
14	961	b-u	1
961	14	u-b	1
14	976	b-u	1
976	14	u-b	1
14	998	b-u	1
998	14	u-b	1
14	999	b-u	1
999	14	u-b	1
14	1030	b-u	1
1030	14	u-b	1
14	1048	b-u	1
1048	14	u-b	1
14	1053	b-u	1
1053	14	u-b	1
14	1100	b-u	1
1100	14	u-b	1
14	1103	b-u	1
1103	14	u-b	1
14	1121	b-u	1
1121	14	u-b	1
14	1170	b-u	1
1170	14	u-b	1
14	1235	b-u	2
1235	14	u-b	2
14	1259	b-u	1
1259	14	u-b	1
14	1270	b-u	1
1270	14	u-b	1
14	1271	b-u	1
1271	14	u-b	1
14	1276	b-u	1
1276	14	u-b	1
14	1281	b-u	1
1281	14	u-b	1
15	15	b-u	1
15	15	u-b	1
15	39	b-u	1
39	15	u-b	1
15	44	b-u	1
44	15	u-b	1
15	50	b-u	1
50	15	u-b	1
15	99	b-u	1
99	15	u-b	1
15	100	b-u	1
100	15	u-b	1
15	186	b-u	1
186	15	u-b	1
15	209	b-u	1
209	15	u-b	1
15	217	b-u	1
217	15	u-b	1
15	244	b-u	2
244	15	u-b	2
15	267	b-u	1
267	15	u-b	1
15	295	b-u	1
295	15	u-b	1
15	304	b-u	1
304	15	u-b	1
15	315	b-u	1
315	15	u-b	1
15	322	b-u	1
322	15	u-b	1
15	340	b-u	1
340	15	u-b	1
15	353	b-u	1
353	15	u-b	1
15	493	b-u	1
493	15	u-b	1
15	526	b-u	1
526	15	u-b	1
15	529	b-u	1
529	15	u-b	1
15	539	b-u	1
539	15	u-b	1
15	565	b-u	1
565	15	u-b	1
15	576	b-u	1
576	15	u-b	1
15	596	b-u	1
596	15	u-b	1
15	640	b-u	2
640	15	u-b	2
15	653	b-u	1
653	15	u-b	1
15	674	b-u	1
674	15	u-b	1
15	679	b-u	1
679	15	u-b	1
15	726	b-u	1
726	15	u-b	1
15	751	b-u	1
751	15	u-b	1
15	775	b-u	1
775	15	u-b	1
15	838	b-u	1
838	15	u-b	1
15	845	b-u	1
845	15	u-b	1
15	850	b-u	1
850	15	u-b	1
15	908	b-u	1
908	15	u-b	1
15	942	b-u	1
942	15	u-b	1
15	951	b-u	1
951	15	u-b	1
15	976	b-u	1
976	15	u-b	1
15	1013	b-u	1
1013	15	u-b	1
15	1146	b-u	2
1146	15	u-b	2
15	1182	b-u	1
1182	15	u-b	1
16	6	b-u	1
6	16	u-b	1
16	14	b-u	1
14	16	u-b	1
16	16	b-u	1
16	16	u-b	1
16	22	b-u	1
22	16	u-b	1
16	39	b-u	2
39	16	u-b	2
16	50	b-u	1
50	16	u-b	1
16	56	b-u	1
56	16	u-b	1
16	69	b-u	1
69	16	u-b	1
16	83	b-u	1
83	16	u-b	1
16	97	b-u	1
97	16	u-b	1
16	100	b-u	2
100	16	u-b	2
16	111	b-u	1
111	16	u-b	1
16	119	b-u	2
119	16	u-b	2
16	126	b-u	1
126	16	u-b	1
16	133	b-u	1
133	16	u-b	1
16	145	b-u	1
145	16	u-b	1
16	155	b-u	1
155	16	u-b	1
16	158	b-u	1
158	16	u-b	1
16	159	b-u	1
159	16	u-b	1
16	164	b-u	1
164	16	u-b	1
16	171	b-u	1
171	16	u-b	1
16	172	b-u	2
172	16	u-b	2
16	183	b-u	1
183	16	u-b	1
16	185	b-u	2
185	16	u-b	2
16	186	b-u	1
186	16	u-b	1
16	189	b-u	1
189	16	u-b	1
16	191	b-u	1
191	16	u-b	1
16	192	b-u	1
192	16	u-b	1
16	198	b-u	2
198	16	u-b	2
16	201	b-u	1
201	16	u-b	1
16	205	b-u	1
205	16	u-b	1
16	209	b-u	1
209	16	u-b	1
16	217	b-u	1
217	16	u-b	1
16	235	b-u	1
235	16	u-b	1
16	239	b-u	3
239	16	u-b	3
16	244	b-u	1
244	16	u-b	1
16	256	b-u	1
256	16	u-b	1
16	265	b-u	1
265	16	u-b	1
16	286	b-u	1
286	16	u-b	1
16	291	b-u	1
291	16	u-b	1
16	300	b-u	2
300	16	u-b	2
16	301	b-u	1
301	16	u-b	1
16	315	b-u	1
315	16	u-b	1
16	322	b-u	1
322	16	u-b	1
16	325	b-u	1
325	16	u-b	1
16	331	b-u	1
331	16	u-b	1
16	340	b-u	3
340	16	u-b	3
16	342	b-u	1
342	16	u-b	1
16	353	b-u	1
353	16	u-b	1
16	359	b-u	1
359	16	u-b	1
16	391	b-u	1
391	16	u-b	1
16	411	b-u	1
411	16	u-b	1
16	413	b-u	1
413	16	u-b	1
16	445	b-u	1
445	16	u-b	1
16	446	b-u	1
446	16	u-b	1
16	450	b-u	1
450	16	u-b	1
16	456	b-u	1
456	16	u-b	1
16	462	b-u	1
462	16	u-b	1
16	477	b-u	1
477	16	u-b	1
16	483	b-u	1
483	16	u-b	1
16	491	b-u	1
491	16	u-b	1
16	498	b-u	2
498	16	u-b	2
16	502	b-u	1
502	16	u-b	1
16	533	b-u	1
533	16	u-b	1
16	535	b-u	1
535	16	u-b	1
16	539	b-u	1
539	16	u-b	1
16	540	b-u	1
540	16	u-b	1
16	561	b-u	1
561	16	u-b	1
16	564	b-u	1
564	16	u-b	1
16	565	b-u	1
565	16	u-b	1
16	568	b-u	1
568	16	u-b	1
16	572	b-u	1
572	16	u-b	1
16	595	b-u	1
595	16	u-b	1
16	596	b-u	1
596	16	u-b	1
16	597	b-u	1
597	16	u-b	1
16	602	b-u	2
602	16	u-b	2
16	608	b-u	3
608	16	u-b	3
16	613	b-u	1
613	16	u-b	1
16	620	b-u	1
620	16	u-b	1
16	637	b-u	1
637	16	u-b	1
16	645	b-u	1
645	16	u-b	1
16	653	b-u	1
653	16	u-b	1
16	654	b-u	1
654	16	u-b	1
16	656	b-u	1
656	16	u-b	1
16	669	b-u	1
669	16	u-b	1
16	674	b-u	1
674	16	u-b	1
16	679	b-u	2
679	16	u-b	2
16	687	b-u	1
687	16	u-b	1
16	712	b-u	1
712	16	u-b	1
16	742	b-u	1
742	16	u-b	1
16	758	b-u	1
758	16	u-b	1
16	776	b-u	1
776	16	u-b	1
16	797	b-u	1
797	16	u-b	1
16	809	b-u	1
809	16	u-b	1
16	810	b-u	1
810	16	u-b	1
16	812	b-u	1
812	16	u-b	1
16	815	b-u	1
815	16	u-b	1
16	838	b-u	1
838	16	u-b	1
16	852	b-u	1
852	16	u-b	1
16	862	b-u	1
862	16	u-b	1
16	886	b-u	1
886	16	u-b	1
16	901	b-u	1
901	16	u-b	1
16	908	b-u	1
908	16	u-b	1
16	923	b-u	1
923	16	u-b	1
16	926	b-u	1
926	16	u-b	1
16	951	b-u	3
951	16	u-b	3
16	964	b-u	1
964	16	u-b	1
16	976	b-u	2
976	16	u-b	2
16	982	b-u	1
982	16	u-b	1
16	987	b-u	1
987	16	u-b	1
16	1036	b-u	1
1036	16	u-b	1
16	1044	b-u	2
1044	16	u-b	2
16	1048	b-u	1
1048	16	u-b	1
16	1076	b-u	1
1076	16	u-b	1
16	1088	b-u	2
1088	16	u-b	2
16	1100	b-u	1
1100	16	u-b	1
16	1103	b-u	1
1103	16	u-b	1
16	1111	b-u	1
1111	16	u-b	1
16	1121	b-u	1
1121	16	u-b	1
16	1149	b-u	2
1149	16	u-b	2
16	1151	b-u	1
1151	16	u-b	1
16	1161	b-u	1
1161	16	u-b	1
16	1164	b-u	1
1164	16	u-b	1
16	1177	b-u	1
1177	16	u-b	1
16	1181	b-u	1
1181	16	u-b	1
16	1194	b-u	1
1194	16	u-b	1
16	1210	b-u	1
1210	16	u-b	1
16	1216	b-u	1
1216	16	u-b	1
16	1225	b-u	1
1225	16	u-b	1
16	1233	b-u	1
1233	16	u-b	1
16	1259	b-u	1
1259	16	u-b	1
16	1281	b-u	1
1281	16	u-b	1
17	17	b-u	1
17	17	u-b	1
17	258	b-u	2
258	17	u-b	2
17	284	b-u	2
284	17	u-b	2
17	478	b-u	1
478	17	u-b	1
17	1133	b-u	1
1133	17	u-b	1
18	18	b-u	1
18	18	u-b	1
18	53	b-u	1
53	18	u-b	1
18	121	b-u	1
121	18	u-b	1
18	728	b-u	2
728	18	u-b	2
18	805	b-u	1
805	18	u-b	1
18	1102	b-u	1
1102	18	u-b	1
18	1134	b-u	1
1134	18	u-b	1
19	19	b-u	1
19	19	u-b	1
19	88	b-u	1
88	19	u-b	1
19	738	b-u	1
738	19	u-b	1
19	863	b-u	2
863	19	u-b	2
19	1236	b-u	1
1236	19	u-b	1
20	13	b-u	1
13	20	u-b	1
20	20	b-u	1
20	20	u-b	1
20	115	b-u	1
115	20	u-b	1
20	182	b-u	1
182	20	u-b	1
20	233	b-u	2
233	20	u-b	2
20	243	b-u	1
243	20	u-b	1
20	257	b-u	1
257	20	u-b	1
20	313	b-u	1
313	20	u-b	1
20	368	b-u	1
368	20	u-b	1
20	556	b-u	1
556	20	u-b	1
20	559	b-u	1
559	20	u-b	1
20	591	b-u	1
591	20	u-b	1
20	631	b-u	1
631	20	u-b	1
20	657	b-u	1
657	20	u-b	1
20	887	b-u	1
887	20	u-b	1
20	898	b-u	1
898	20	u-b	1
20	939	b-u	1
939	20	u-b	1
20	981	b-u	1
981	20	u-b	1
20	997	b-u	1
997	20	u-b	1
20	1058	b-u	1
1058	20	u-b	1
20	1140	b-u	1
1140	20	u-b	1
20	1163	b-u	1
1163	20	u-b	1
21	21	b-u	2
21	21	u-b	2
21	75	b-u	1
75	21	u-b	1
21	107	b-u	1
107	21	u-b	1
21	138	b-u	1
138	21	u-b	1
21	203	b-u	1
203	21	u-b	1
21	220	b-u	1
220	21	u-b	1
21	307	b-u	1
307	21	u-b	1
21	345	b-u	1
345	21	u-b	1
21	369	b-u	1
369	21	u-b	1
21	414	b-u	1
414	21	u-b	1
21	503	b-u	1
503	21	u-b	1
21	553	b-u	1
553	21	u-b	1
21	571	b-u	1
571	21	u-b	1
21	592	b-u	1
592	21	u-b	1
21	659	b-u	1
659	21	u-b	1
21	662	b-u	1
662	21	u-b	1
21	829	b-u	1
829	21	u-b	1
21	849	b-u	1
849	21	u-b	1
21	861	b-u	1
861	21	u-b	1
21	885	b-u	1
885	21	u-b	1
21	952	b-u	1
952	21	u-b	1
21	981	b-u	1
981	21	u-b	1
21	1005	b-u	1
1005	21	u-b	1
21	1030	b-u	1
1030	21	u-b	1
21	1187	b-u	1
1187	21	u-b	1
22	22	b-u	1
